end_station_id,month,end_station_name,end_lat,end_lng,rideable_type,ride_count
2733.03,1,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,1,67 St & Erik Pl,40.633385,-74.016562,electric_bike,200
2733.03,2,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,3,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,4,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,5,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,5,67 St & Erik Pl,40.633385,-74.016562,electric_bike,100
2733.03,6,67 St & Erik Pl,40.633385,-74.016562,classic_bike,700
2733.03,7,67 St & Erik Pl,40.633385,-74.016562,classic_bike,300
2733.03,8,67 St & Erik Pl,40.633385,-74.016562,classic_bike,200
2733.03,9,67 St & Erik Pl,40.633385,-74.016562,classic_bike,100
2733.03,10,67 St & Erik Pl,40.633385,-74.016562,electric_bike,100
2733.03,11,67 St & Erik Pl,40.633385,-74.016562,classic_bike,700
2733.03,12,67 St & Erik Pl,40.633385,-74.016562,classic_bike,100
2782.02,1,5 Ave & 66 St,40.635679,-74.020005,classic_bike,100
2782.02,1,5 Ave & 66 St,40.635679,-74.020005,electric_bike,100
2782.02,2,5 Ave & 66 St,40.635679,-74.020005,classic_bike,200
2782.02,3,5 Ave & 66 St,40.635679,-74.020005,classic_bike,300
2782.02,4,5 Ave & 66 St,40.635679,-74.020005,classic_bike,400
2782.02,4,5 Ave & 66 St,40.635679,-74.020005,electric_bike,100
2782.02,5,5 Ave & 66 St,40.635679,-74.020005,classic_bike,300
2782.02,6,5 Ave & 66 St,40.635679,-74.020005,classic_bike,200
2782.02,7,5 Ave & 66 St,40.635679,-74.020005,classic_bike,300
2782.02,8,5 Ave & 66 St,40.635679,-74.020005,classic_bike,200
2782.02,9,5 Ave & 66 St,40.635679,-74.020005,classic_bike,200
2782.02,10,5 Ave & 67 St,40.635679,-74.020005,classic_bike,600
2782.02,11,5 Ave & 67 St,40.635679,-74.020005,classic_bike,100
2782.02,12,5 Ave & 67 St,40.635679,-74.020005,classic_bike,200
2821.05,1,7 Ave & 62 St,40.63556,-74.01298,classic_bike,100
2821.05,4,7 Ave & 62 St,40.63556,-74.01298,electric_bike,200
2821.05,5,7 Ave & 62 St,40.63556,-74.01298,classic_bike,300
2821.05,6,7 Ave & 62 St,40.63556,-74.01298,classic_bike,300
2821.05,7,7 Ave & 62 St,40.63556,-74.01298,classic_bike,400
2821.05,7,7 Ave & 62 St,40.63556,-74.01298,electric_bike,100
2821.05,8,7 Ave & 62 St,40.63556,-74.01298,classic_bike,300
2821.05,9,7 Ave & 62 St,40.63556,-74.01298,classic_bike,100
2821.05,10,7 Ave & 62 St,40.63556,-74.01298,classic_bike,500
2821.05,11,7 Ave & 62 St,40.63556,-74.01298,classic_bike,300
2821.05,12,7 Ave & 62 St,40.63556,-74.01298,classic_bike,100
2832.03,1,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,200
2832.03,1,4 Ave & Shore Road Dr,40.637033,-74.022141,electric_bike,100
2832.03,2,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,200
2832.03,3,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,200
2832.03,4,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,300
2832.03,5,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,700
2832.03,6,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,400
2832.03,6,4 Ave & Shore Road Dr,40.637033,-74.022141,electric_bike,200
2832.03,7,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,200
2832.03,7,4 Ave & Shore Road Dr,40.637033,-74.022141,electric_bike,100
2832.03,8,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,700
2832.03,9,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,100
2832.03,10,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,400
2832.03,11,4 Ave & Shore Road Dr,40.637033,-74.022141,classic_bike,300
2861.02,4,57 St & 7 Ave,40.638566,-74.010147,classic_bike,100
2861.02,5,57 St & 7 Ave,40.638566,-74.010147,classic_bike,400
2861.02,6,57 St & 7 Ave,40.638566,-74.010147,classic_bike,100
2861.02,6,57 St & 7 Ave,40.638566,-74.010147,electric_bike,100
2861.02,7,57 St & 7 Ave,40.638566,-74.010147,classic_bike,200
2861.02,8,57 St & 7 Ave,40.638566,-74.010147,classic_bike,300
2861.02,9,57 St & 7 Ave,40.638566,-74.010147,classic_bike,200
2861.02,12,57 St & 7 Ave,40.638566,-74.010147,classic_bike,100
2872.02,1,63 St & 5 Ave,40.63766,-74.01782,classic_bike,100
2872.02,2,63 St & 5 Ave,40.63766,-74.01782,electric_bike,200
2872.02,4,63 St & 5 Ave,40.63766,-74.01782,classic_bike,200
2872.02,5,63 St & 5 Ave,40.63766,-74.01782,classic_bike,300
2872.02,8,63 St & 5 Ave,40.63766,-74.01782,electric_bike,100
2872.02,9,63 St & 5 Ave,40.63766,-74.01782,classic_bike,100
2872.02,10,63 St & 5 Ave,40.63766,-74.01782,classic_bike,300
2872.02,11,63 St & 5 Ave,40.63766,-74.01782,classic_bike,200
2872.02,12,63 St & 5 Ave,40.63766,-74.01782,classic_bike,200
2883.03,1,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,200
2883.03,4,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,300
2883.03,5,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,100
2883.03,6,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,300
2883.03,7,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,100
2883.03,7,3 Ave & Wakeman Pl,40.638246,-74.024714,electric_bike,100
2883.03,8,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,100
2883.03,9,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,100
2883.03,10,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,200
2883.03,11,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,100
2883.03,12,3 Ave & Wakeman Pl,40.638246,-74.024714,classic_bike,200
2898.01,7,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,600
2898.01,8,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,1200
2898.01,8,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,electric_bike,100
2898.01,9,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,300
2898.01,10,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,600
2898.01,11,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,600
2898.01,12,Cortelyou Rd & Stratford Rd,40.63966,-73.96807,classic_bike,700
2912.08,1,6 Ave & 60 St,40.638196,-74.013821,classic_bike,100
2912.08,2,6 Ave & 60 St,40.638196,-74.013821,classic_bike,100
2912.08,3,6 Ave & 60 St,40.638196,-74.013821,classic_bike,100
2912.08,4,6 Ave & 60 St,40.638196,-74.013821,classic_bike,200
2912.08,7,6 Ave & 60 St,40.638196,-74.013821,classic_bike,300
2912.08,7,6 Ave & 60 St,40.638196,-74.013821,electric_bike,100
2912.08,9,6 Ave & 60 St,40.638196,-74.013821,classic_bike,200
2923.01,3,62 St & 4 Ave,40.639859,-74.019776,electric_bike,100
2923.01,6,62 St & 4 Ave,40.639859,-74.019776,classic_bike,400
2923.01,9,62 St & 4 Ave,40.639859,-74.019776,classic_bike,200
2923.01,11,62 St & 4 Ave,40.639859,-74.019776,classic_bike,100
2923.01,12,62 St & 4 Ave,40.639859,-74.019776,classic_bike,100
2932.03,1,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,300
2932.03,2,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,400
2932.03,4,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,700
2932.03,5,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,500
2932.03,5,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,electric_bike,100
2932.03,6,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,300
2932.03,7,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,400
2932.03,8,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,400
2932.03,9,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,electric_bike,200
2932.03,10,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,200
2932.03,11,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,100
2932.03,12,Wakeman Pl & Ridge Blvd,40.639421,-74.026823,classic_bike,200
2951.05,1,55 St & 7 Ave,40.639673,-74.008957,classic_bike,100
2951.05,1,55 St & 7 Ave,40.639673,-74.008957,electric_bike,100
2951.05,3,55 St & 7 Ave,40.639673,-74.008957,classic_bike,200
2951.05,5,55 St & 7 Ave,40.639673,-74.008957,classic_bike,200
2951.05,5,55 St & 7 Ave,40.639673,-74.008957,electric_bike,100
2951.05,6,55 St & 7 Ave,40.639673,-74.008957,classic_bike,300
2951.05,7,55 St & 7 Ave,40.639673,-74.008957,classic_bike,400
2951.05,8,55 St & 7 Ave,40.639673,-74.008957,classic_bike,200
2951.05,9,55 St & 7 Ave,40.639673,-74.008957,classic_bike,500
2951.05,10,55 St & 7 Ave,40.639673,-74.008957,classic_bike,200
2951.05,11,55 St & 7 Ave,40.639673,-74.008957,classic_bike,100
2951.05,12,55 St & 7 Ave,40.639673,-74.008957,classic_bike,100
2961.05,1,59 St & 5 Ave,40.640125,-74.015726,classic_bike,200
2961.05,2,59 St & 5 Ave,40.640125,-74.015726,classic_bike,100
2961.05,3,59 St & 5 Ave,40.640125,-74.015726,classic_bike,400
2961.05,4,59 St & 5 Ave,40.640125,-74.015726,classic_bike,100
2961.05,5,59 St & 5 Ave,40.640125,-74.015726,classic_bike,400
2961.05,6,59 St & 5 Ave,40.640125,-74.015726,classic_bike,200
2961.05,7,59 St & 5 Ave,40.640125,-74.015726,classic_bike,700
2961.05,8,59 St & 5 Ave,40.640125,-74.015726,classic_bike,100
2961.05,9,59 St & 5 Ave,40.640125,-74.015726,classic_bike,300
2961.05,9,59 St & 5 Ave,40.640125,-74.015726,electric_bike,200
2961.05,10,59 St & 5 Ave,40.640125,-74.015726,classic_bike,400
2961.05,12,59 St & 5 Ave,40.640125,-74.015726,classic_bike,100
2971.02,2,64 St & 3 Ave,40.639978,-74.02324,classic_bike,100
2971.02,4,64 St & 3 Ave,40.639978,-74.02324,classic_bike,100
2971.02,6,64 St & 3 Ave,40.639978,-74.02324,classic_bike,100
2971.02,12,64 St & 3 Ave,40.639978,-74.02324,classic_bike,200
2984.04,7,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,electric_bike,100
2984.04,8,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,classic_bike,900
2984.04,8,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,electric_bike,100
2984.04,9,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,classic_bike,400
2984.04,10,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,classic_bike,500
2984.04,11,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,classic_bike,400
2984.04,12,Cortelyou Rd & Argyle Rd,40.64034,-73.96603,classic_bike,700
3000.08,3,6 Ave & 55 St,40.640831,-74.010996,classic_bike,300
3000.08,3,6 Ave & 55 St,40.640831,-74.010996,electric_bike,100
3000.08,4,6 Ave & 55 St,40.640831,-74.010996,classic_bike,200
3000.08,5,6 Ave & 55 St,40.640831,-74.010996,classic_bike,100
3000.08,6,6 Ave & 55 St,40.640831,-74.010996,classic_bike,200
3000.08,7,6 Ave & 55 St,40.640831,-74.010996,classic_bike,300
3000.08,8,6 Ave & 55 St,40.640831,-74.010996,classic_bike,300
3000.08,10,6 Ave & 55 St,40.640831,-74.010996,classic_bike,100
3000.08,11,6 Ave & 55 St,40.640831,-74.010996,classic_bike,100
3000.08,12,6 Ave & 55 St,40.640831,-74.010996,classic_bike,100
3007.05,2,Church Ave & Story St,40.642031,-73.981073,classic_bike,200
3007.05,3,Church Ave & Story St,40.642031,-73.981073,classic_bike,300
3007.05,4,Church Ave & Story St,40.642031,-73.981073,classic_bike,100
3007.05,4,Church Ave & Story St,40.642031,-73.981073,docked_bike,100
3007.05,5,Church Ave & Story St,40.642031,-73.981073,classic_bike,500
3007.05,6,Church Ave & Story St,40.642031,-73.981073,classic_bike,300
3007.05,7,Church Ave & Story St,40.642031,-73.981073,classic_bike,200
3007.05,8,Church Ave & Story St,40.642031,-73.981073,classic_bike,100
3007.05,9,Church Ave & Story St,40.642031,-73.981073,classic_bike,100
3007.05,10,Church Ave & Story St,40.642031,-73.981073,classic_bike,300
3007.05,11,Church Ave & Story St,40.642031,-73.981073,classic_bike,200
3007.05,12,Church Ave & Story St,40.642031,-73.981073,classic_bike,100
3011.03,1,59 St & 4 Ave,40.641269,-74.017651,classic_bike,300
3011.03,2,59 St & 4 Ave,40.641269,-74.017651,classic_bike,200
3011.03,2,59 St & 4 Ave,40.641269,-74.017651,electric_bike,100
3011.03,3,59 St & 4 Ave,40.641269,-74.017651,classic_bike,100
3011.03,4,59 St & 4 Ave,40.641269,-74.017651,classic_bike,600
3011.03,5,59 St & 4 Ave,40.641269,-74.017651,classic_bike,500
3011.03,5,59 St & 4 Ave,40.641269,-74.017651,electric_bike,100
3011.03,6,59 St & 4 Ave,40.641269,-74.017651,classic_bike,400
3011.03,7,59 St & 4 Ave,40.641269,-74.017651,classic_bike,600
3011.03,8,59 St & 4 Ave,40.641269,-74.017651,classic_bike,800
3011.03,9,59 St & 4 Ave,40.641269,-74.017651,classic_bike,600
3011.03,10,59 St & 4 Ave,40.641269,-74.017651,classic_bike,500
3011.03,11,59 St & 4 Ave,40.641269,-74.017651,classic_bike,200
3011.03,12,59 St & 4 Ave,40.641269,-74.017651,classic_bike,500
3019.02,9,65 St & 2 Ave,40.640493,-74.02564,classic_bike,100
3019.02,11,65 St & 2 Ave,40.640493,-74.02564,classic_bike,200
3019.03,3,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,classic_bike,100
3019.03,6,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,classic_bike,200
3019.03,8,Keegan Rd & 2 Ave,40.64243139706092,-74.0255355834961,classic_bike,300
3022.01,7,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,200
3022.01,8,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,400
3022.01,8,Cortelyou Rd & E 19 St,40.64269,-73.96099,electric_bike,100
3022.01,9,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,600
3022.01,10,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,200
3022.01,11,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,300
3022.01,12,Cortelyou Rd & E 19 St,40.64269,-73.96099,classic_bike,900
3034.02,7,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,200
3034.02,8,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,200
3034.02,9,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,200
3034.02,10,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,300
3034.02,11,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,200
3034.02,12,Matthews Ct & Coney Island Ave,40.64235,-73.96951,classic_bike,400
3038.08,1,50 St & 7 Ave,40.642501,-74.006055,classic_bike,100
3038.08,2,50 St & 7 Ave,40.642501,-74.006055,classic_bike,200
3038.08,2,50 St & 7 Ave,40.642501,-74.006055,electric_bike,100
3038.08,3,50 St & 7 Ave,40.642501,-74.006055,classic_bike,100
3038.08,4,50 St & 7 Ave,40.642501,-74.006055,classic_bike,400
3038.08,5,50 St & 7 Ave,40.642501,-74.006055,classic_bike,100
3038.08,7,50 St & 7 Ave,40.642501,-74.006055,classic_bike,600
3038.08,7,50 St & 7 Ave,40.642501,-74.006055,electric_bike,100
3038.08,8,50 St & 7 Ave,40.642501,-74.006055,classic_bike,300
3038.08,9,50 St & 7 Ave,40.642501,-74.006055,classic_bike,300
3038.08,10,50 St & 7 Ave,40.642501,-74.006055,classic_bike,700
3038.08,11,50 St & 7 Ave,40.642501,-74.006055,classic_bike,300
3038.08,12,50 St & 7 Ave,40.642501,-74.006055,classic_bike,300
3046.03,1,E 3 St & Church Ave,40.643817,-73.977433,docked_bike,100
3046.03,2,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,100
3046.03,3,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,100
3046.03,4,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,300
3046.03,5,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,400
3046.03,6,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,300
3046.03,6,E 3 St & Church Ave,40.643817,-73.977433,electric_bike,100
3046.03,7,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,100
3046.03,8,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,300
3046.03,9,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,100
3046.03,10,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,600
3046.03,11,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,200
3046.03,12,E 3 St & Church Ave,40.643817,-73.977433,classic_bike,400
3046.03,12,E 3 St & Church Ave,40.643817,-73.977433,electric_bike,100
3050.03,1,55 St & 5 Ave,40.642408,-74.013318,classic_bike,100
3050.03,1,55 St & 5 Ave,40.642408,-74.013318,electric_bike,100
3050.03,2,55 St & 5 Ave,40.642408,-74.013318,classic_bike,100
3050.03,4,55 St & 5 Ave,40.642408,-74.013318,classic_bike,200
3050.03,5,55 St & 5 Ave,40.642408,-74.013318,classic_bike,300
3050.03,6,55 St & 5 Ave,40.642408,-74.013318,classic_bike,200
3050.03,7,55 St & 5 Ave,40.642408,-74.013318,classic_bike,200
3050.03,7,55 St & 5 Ave,40.642408,-74.013318,electric_bike,100
3050.03,8,55 St & 5 Ave,40.642408,-74.013318,classic_bike,100
3050.03,9,55 St & 5 Ave,40.642408,-74.013318,classic_bike,200
3050.03,10,55 St & 5 Ave,40.642408,-74.013318,classic_bike,100
3050.03,11,55 St & 5 Ave,40.642408,-74.013318,classic_bike,500
3050.03,11,55 St & 5 Ave,40.642408,-74.013318,electric_bike,100
3050.03,12,55 St & 5 Ave,40.642408,-74.013318,classic_bike,100
3056.05,1,12 Ave & 36 St,40.643546,-73.986418,classic_bike,300
3056.05,2,12 Ave & 36 St,40.643546,-73.986418,classic_bike,300
3056.05,2,12 Ave & 36 St,40.643546,-73.986418,electric_bike,100
3056.05,3,12 Ave & 36 St,40.643546,-73.986418,electric_bike,100
3056.05,4,12 Ave & 36 St,40.643546,-73.986418,classic_bike,100
3056.05,4,12 Ave & 36 St,40.643546,-73.986418,docked_bike,200
3056.05,4,12 Ave & 36 St,40.643546,-73.986418,electric_bike,100
3056.05,5,12 Ave & 36 St,40.643546,-73.986418,classic_bike,100
3056.05,6,12 Ave & 36 St,40.643546,-73.986418,classic_bike,600
3056.05,7,12 Ave & 36 St,40.643546,-73.986418,classic_bike,100
3056.05,8,12 Ave & 36 St,40.643546,-73.986418,classic_bike,700
3056.05,9,12 Ave & 36 St,40.643546,-73.986418,classic_bike,200
3056.05,10,12 Ave & 36 St,40.643546,-73.986418,classic_bike,400
3056.05,11,12 Ave & 36 St,40.643546,-73.986418,classic_bike,200
3056.05,12,12 Ave & 36 St,40.643546,-73.986418,classic_bike,400
3070.04,7,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,300
3070.04,7,E 16 St & Cortelyou Rd,40.64173,-73.96364,electric_bike,100
3070.04,8,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,400
3070.04,9,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,800
3070.04,10,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,500
3070.04,11,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,300
3070.04,12,E 16 St & Cortelyou Rd,40.64173,-73.96364,classic_bike,300
3070.04,12,E 16 St & Cortelyou Rd,40.64173,-73.96364,electric_bike,100
3084.05,1,52 St & 6 Ave,40.642703,-74.009441,classic_bike,100
3084.05,2,52 St & 6 Ave,40.642703,-74.009441,classic_bike,100
3084.05,3,52 St & 6 Ave,40.642703,-74.009441,classic_bike,300
3084.05,4,52 St & 6 Ave,40.642703,-74.009441,classic_bike,200
3084.05,5,52 St & 6 Ave,40.642703,-74.009441,classic_bike,200
3084.05,6,52 St & 6 Ave,40.642703,-74.009441,classic_bike,200
3084.05,7,52 St & 6 Ave,40.642703,-74.009441,classic_bike,400
3084.05,8,52 St & 6 Ave,40.642703,-74.009441,classic_bike,300
3084.05,8,52 St & 6 Ave,40.642703,-74.009441,electric_bike,100
3084.05,9,52 St & 6 Ave,40.642703,-74.009441,classic_bike,200
3084.05,10,52 St & 6 Ave,40.642703,-74.009441,classic_bike,100
3084.05,11,52 St & 6 Ave,40.642703,-74.009441,classic_bike,300
3084.05,12,52 St & 6 Ave,40.642703,-74.009441,classic_bike,200
3087.01,7,Cortelyou Rd & E 34 St,40.64454,-73.94486,classic_bike,100
3087.01,8,Cortelyou Rd & E 34 St,40.64454,-73.94486,classic_bike,100
3087.01,9,Cortelyou Rd & E 34 St,40.64454,-73.94486,classic_bike,100
3087.01,12,Cortelyou Rd & E 34 St,40.64454,-73.94486,classic_bike,200
3090.06,2,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,100
3090.06,3,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,100
3090.06,4,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,300
3090.06,5,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,300
3090.06,6,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,300
3090.06,7,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,500
3090.06,7,Church Ave & McDonald Ave,40.642809,-73.979239,electric_bike,100
3090.06,8,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,900
3090.06,9,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,600
3090.06,10,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,700
3090.06,11,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,300
3090.06,12,Church Ave & McDonald Ave,40.642809,-73.979239,classic_bike,200
3093.07,1,57 St & 4 Ave,40.642622,-74.016866,classic_bike,200
3093.07,1,57 St & 4 Ave,40.642622,-74.016866,electric_bike,100
3093.07,2,57 St & 4 Ave,40.642622,-74.016866,classic_bike,200
3093.07,2,57 St & 4 Ave,40.642622,-74.016866,electric_bike,300
3093.07,3,57 St & 4 Ave,40.642622,-74.016866,classic_bike,200
3093.07,4,57 St & 4 Ave,40.642622,-74.016866,classic_bike,800
3093.07,4,57 St & 4 Ave,40.642622,-74.016866,electric_bike,100
3093.07,5,57 St & 4 Ave,40.642622,-74.016866,classic_bike,300
3093.07,5,57 St & 4 Ave,40.642622,-74.016866,electric_bike,100
3093.07,6,57 St & 4 Ave,40.642622,-74.016866,classic_bike,600
3093.07,7,57 St & 4 Ave,40.642622,-74.016866,classic_bike,300
3093.07,8,57 St & 4 Ave,40.642622,-74.016866,classic_bike,300
3093.07,9,57 St & 4 Ave,40.642622,-74.016866,classic_bike,300
3093.07,10,57 St & 4 Ave,40.642622,-74.016866,classic_bike,500
3093.07,11,57 St & 4 Ave,40.642622,-74.016866,classic_bike,200
3093.07,12,57 St & 4 Ave,40.642622,-74.016866,classic_bike,300
3113.06,7,Rugby Rd & Beverley Rd,40.64435,-73.96591,classic_bike,400
3113.06,8,Rugby Rd & Beverley Rd,40.64435,-73.96591,classic_bike,800
3113.06,8,Rugby Rd & Beverley Rd,40.64435,-73.96591,electric_bike,100
3113.06,9,Rugby Rd & Beverley Rd,40.64435,-73.96591,classic_bike,300
3113.06,11,Rugby Rd & Beverley Rd,40.64435,-73.96591,classic_bike,300
3113.1,11,Stratford Rd & Beverley Rd,40.64378,-73.96867,classic_bike,200
3113.1,12,Stratford Rd & Beverley Rd,40.64378,-73.96867,classic_bike,100
3117.05,1,46 St & 7 Ave,40.644743,-74.003754,classic_bike,100
3117.05,2,46 St & 7 Ave,40.644743,-74.003754,classic_bike,300
3117.05,3,46 St & 7 Ave,40.644743,-74.003754,electric_bike,100
3117.05,4,46 St & 7 Ave,40.644743,-74.003754,classic_bike,400
3117.05,4,46 St & 7 Ave,40.644743,-74.003754,electric_bike,100
3117.05,5,46 St & 7 Ave,40.644743,-74.003754,classic_bike,200
3117.05,5,46 St & 7 Ave,40.644743,-74.003754,electric_bike,200
3117.05,6,46 St & 7 Ave,40.644743,-74.003754,classic_bike,300
3117.05,6,46 St & 7 Ave,40.644743,-74.003754,electric_bike,100
3117.05,7,46 St & 7 Ave,40.644743,-74.003754,classic_bike,500
3117.05,8,46 St & 7 Ave,40.644743,-74.003754,classic_bike,200
3117.05,9,46 St & 7 Ave,40.644743,-74.003754,classic_bike,200
3117.05,9,46 St & 7 Ave,40.644743,-74.003754,electric_bike,100
3117.05,10,46 St & 7 Ave,40.644743,-74.003754,classic_bike,300
3117.05,10,46 St & 7 Ave,40.644743,-74.003754,electric_bike,100
3117.05,11,46 St & 7 Ave,40.644743,-74.003754,classic_bike,500
3117.05,12,46 St & 7 Ave,40.644743,-74.003754,classic_bike,100
3121.01,8,Cortelyou Rd & Albany Ave,40.64483,-73.93853,classic_bike,100
3121.01,8,Cortelyou Rd & Albany Ave,40.64483,-73.93853,electric_bike,200
3121.01,10,Cortelyou Rd & Albany Ave,40.64483,-73.93853,classic_bike,100
3121.01,11,Cortelyou Rd & Albany Ave,40.64483,-73.93853,classic_bike,200
3125.09,1,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,100
3125.09,2,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,200
3125.09,3,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,200
3125.09,3,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,500
3125.09,4,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,800
3125.09,5,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,600
3125.09,6,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,800
3125.09,6,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,100
3125.09,7,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,700
3125.09,7,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,200
3125.09,8,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,1000
3125.09,9,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,800
3125.09,10,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,1200
3125.09,10,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,200
3125.09,11,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,800
3125.09,11,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,100
3125.09,12,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,classic_bike,400
3125.09,12,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,electric_bike,200
3129.08,2,53 St & 5 Ave,40.643371,-74.011884,classic_bike,100
