end_station_id,month,end_station_name,end_lat,end_lng,ride_count
3515.01,9,7 Ave & 22 St,40.658029,-73.989605,800
3515.01,10,7 Ave & 22 St,40.658029,-73.989605,400
3515.01,11,7 Ave & 22 St,40.658029,-73.989605,100
3515.01,12,7 Ave & 22 St,40.658029,-73.989605,600
3520.01,2,Flatbush Ave & Fenimore St,40.65798,-73.96051,100
3520.01,3,Flatbush Ave & Fenimore St,40.65798,-73.96051,600
3520.01,4,Flatbush Ave & Fenimore St,40.65798,-73.96051,400
3520.01,5,Flatbush Ave & Fenimore St,40.65798,-73.96051,300
3520.01,6,Flatbush Ave & Fenimore St,40.65798,-73.96051,400
3520.01,7,Flatbush Ave & Fenimore St,40.65798,-73.96051,500
3520.01,8,Flatbush Ave & Fenimore St,40.65798,-73.96051,900
3520.01,9,Flatbush Ave & Fenimore St,40.65798,-73.96051,700
3520.01,10,Flatbush Ave & Fenimore St,40.65798,-73.96051,600
3520.01,11,Flatbush Ave & Fenimore St,40.65798,-73.96051,1100
3520.01,12,Flatbush Ave & Fenimore St,40.65798,-73.96051,300
3523.06,1,29 St & 5 Ave,40.656986,-73.998194,300
3523.06,2,29 St & 5 Ave,40.656986,-73.998194,300
3523.06,3,29 St & 5 Ave,40.656986,-73.998194,200
3523.06,4,29 St & 5 Ave,40.656986,-73.998194,400
3523.06,5,29 St & 5 Ave,40.656986,-73.998194,200
3523.06,6,29 St & 5 Ave,40.656986,-73.998194,400
3523.06,7,29 St & 5 Ave,40.656986,-73.998194,700
3523.06,8,29 St & 5 Ave,40.656986,-73.998194,100
3523.06,9,29 St & 5 Ave,40.656986,-73.998194,500
3523.06,10,29 St & 5 Ave,40.656986,-73.998194,700
3523.06,11,29 St & 5 Ave,40.656986,-73.998194,300
3526.04,8,Winthrop St & Schenectady Ave,40.6582,-73.9338,200
3526.04,11,Winthrop St & Schenectady Ave,40.6582,-73.9338,200
3526.04,12,Winthrop St & Schenectady Ave,40.6582,-73.9338,100
3526.06,3,Winthrop St & Schenectady Ave,40.65808,-73.93415,100
3526.06,5,Winthrop St & Schenectady Ave,40.65808,-73.93415,200
3532.02,3,2 Ave & 32 St,40.659176,-74.006584,200
3532.02,4,2 Ave & 32 St,40.659176,-74.006584,200
3532.02,5,2 Ave & 32 St,40.659176,-74.006584,200
3532.02,6,2 Ave & 32 St,40.659176,-74.006584,100
3532.02,7,2 Ave & 32 St,40.659176,-74.006584,300
3532.02,8,2 Ave & 32 St,40.659176,-74.006584,300
3532.02,9,2 Ave & 32 St,40.659176,-74.006584,100
3532.02,10,2 Ave & 32 St,40.659176,-74.006584,100
3535.02,3,Albany Ave & Winthrop St,40.65791,-73.93967,100
3535.02,4,Albany Ave & Winthrop St,40.65791,-73.93967,200
3535.02,5,Albany Ave & Winthrop St,40.65791,-73.93967,100
3535.02,6,Albany Ave & Winthrop St,40.65791,-73.93967,400
3535.03,8,Winthrop St & Albany Ave,40.6577,-73.9398,200
3535.03,10,Winthrop St & Albany Ave,40.6577,-73.9398,100
3535.03,11,Winthrop St & Albany Ave,40.6577,-73.9398,300
3538.09,1,11 Ave & Prospect Ave,40.65629,-73.977335,500
3538.09,2,11 Ave & Prospect Ave,40.65629,-73.977335,500
3538.09,3,11 Ave & Prospect Ave,40.65629,-73.977335,500
3538.09,4,11 Ave & Prospect Ave,40.65629,-73.977335,1300
3538.09,5,11 Ave & Prospect Ave,40.65629,-73.977335,600
3538.09,6,11 Ave & Prospect Ave,40.65629,-73.977335,1200
3538.09,7,11 Ave & Prospect Ave,40.65629,-73.977335,1100
3538.09,8,11 Ave & Prospect Ave,40.65629,-73.977335,2000
3538.09,9,11 Ave & Prospect Ave,40.65629,-73.977335,700
3538.09,10,11 Ave & Prospect Ave,40.65629,-73.977335,1100
3538.09,11,11 Ave & Prospect Ave,40.65629,-73.977335,1000
3538.09,12,11 Ave & Prospect Ave,40.65629,-73.977335,900
3544.02,3,Winthrop St & Nostrand Ave,40.65707,-73.95005,300
3544.02,4,Winthrop St & Nostrand Ave,40.65707,-73.95005,100
3544.02,5,Winthrop St & Nostrand Ave,40.65707,-73.95005,400
3544.02,6,Winthrop St & Nostrand Ave,40.65707,-73.95005,400
3544.02,7,Winthrop St & Nostrand Ave,40.65707,-73.95005,1200
3544.02,8,Winthrop St & Nostrand Ave,40.65707,-73.95005,600
3544.02,9,Winthrop St & Nostrand Ave,40.65707,-73.95005,700
3544.02,10,Winthrop St & Nostrand Ave,40.65707,-73.95005,700
3544.02,11,Winthrop St & Nostrand Ave,40.65707,-73.95005,200
3544.02,12,Winthrop St & Nostrand Ave,40.65707,-73.95005,300
3547.04,1,19 St & 8 Ave,40.658489,-73.985543,300
3547.04,4,19 St & 8 Ave,40.658489,-73.985543,400
3547.04,5,19 St & 8 Ave,40.658489,-73.985543,200
3547.04,6,19 St & 8 Ave,40.658489,-73.985543,400
3547.04,7,19 St & 8 Ave,40.658489,-73.985543,200
3547.04,9,19 St & 8 Ave,40.658489,-73.985543,200
3547.04,11,19 St & 8 Ave,40.658489,-73.985543,300
3552.09,2,Bedford Ave & Fenimore St,40.65815,-73.95674,100
3552.09,3,Bedford Ave & Fenimore St,40.65815,-73.95674,400
3552.09,4,Bedford Ave & Fenimore St,40.65815,-73.95674,200
3552.09,5,Bedford Ave & Fenimore St,40.65815,-73.95674,100
3552.09,6,Bedford Ave & Fenimore St,40.65815,-73.95674,400
3552.09,7,Bedford Ave & Fenimore St,40.65815,-73.95674,700
3552.09,8,Bedford Ave & Fenimore St,40.65815,-73.95674,300
3552.09,9,Bedford Ave & Fenimore St,40.65815,-73.95674,900
3552.09,10,Bedford Ave & Fenimore St,40.65815,-73.95674,1000
3552.09,11,Bedford Ave & Fenimore St,40.65815,-73.95674,300
3552.09,12,Bedford Ave & Fenimore St,40.65815,-73.95674,600
3555.04,1,24 St & 5 Ave,40.659555,-73.995068,800
3555.04,2,24 St & 5 Ave,40.659555,-73.995068,200
3555.04,3,24 St & 5 Ave,40.659555,-73.995068,600
3555.04,4,24 St & 5 Ave,40.659555,-73.995068,500
3555.04,5,24 St & 5 Ave,40.659555,-73.995068,500
3555.04,6,24 St & 5 Ave,40.659555,-73.995068,400
3555.04,7,24 St & 5 Ave,40.659555,-73.995068,800
3555.04,8,24 St & 5 Ave,40.659555,-73.995068,1200
3555.04,9,24 St & 5 Ave,40.659555,-73.995068,900
3555.04,10,24 St & 5 Ave,40.659555,-73.995068,700
3555.04,11,24 St & 5 Ave,40.659555,-73.995068,600
3555.04,12,24 St & 5 Ave,40.659555,-73.995068,300
3564.04,1,30 St & 4 Ave,40.657743,-74.001141,300
3564.04,2,30 St & 4 Ave,40.657743,-74.001141,300
3564.04,3,30 St & 4 Ave,40.657743,-74.001141,400
3564.04,4,30 St & 4 Ave,40.657743,-74.001141,100
3564.04,5,30 St & 4 Ave,40.657743,-74.001141,500
3564.04,6,30 St & 4 Ave,40.657743,-74.001141,500
3564.04,7,30 St & 4 Ave,40.657743,-74.001141,400
3564.04,8,30 St & 4 Ave,40.657743,-74.001141,500
3564.04,9,30 St & 4 Ave,40.657743,-74.001141,1000
3564.04,10,30 St & 4 Ave,40.657743,-74.001141,100
3564.04,11,30 St & 4 Ave,40.657743,-74.001141,500
3564.04,12,30 St & 4 Ave,40.657743,-74.001141,200
3567.05,3,Rutland Rd & E 45 St,40.66034,-73.93618,100
3567.05,6,Rutland Rd & E 45 St,40.66034,-73.93618,100
3567.05,7,Rutland Rd & E 45 St,40.66034,-73.93618,200
3567.05,8,Rutland Rd & E 45 St,40.66034,-73.93618,200
3567.05,9,Rutland Rd & E 45 St,40.66034,-73.93618,500
3567.05,10,Rutland Rd & E 45 St,40.66034,-73.93618,200
3576.1,10,Rutland Rd & Brooklyn Ave,40.65969,-73.94517,200
3576.1,11,Rutland Rd & Brooklyn Ave,40.65969,-73.94517,300
3576.1,12,Rutland Rd & Brooklyn Ave,40.65969,-73.94517,300
3579.04,1,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,800
3579.04,2,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1000
3579.04,3,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1200
3579.04,4,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1800
3579.04,5,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1200
3579.04,6,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,2000
3579.04,7,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1900
3579.04,8,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,2400
3579.04,9,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,1600
3579.04,10,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,2000
3579.04,11,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,600
3579.04,12,Windsor Pl & Howard Pl,40.65949055893896,-73.98013919591904,500
3585.06,2,Nostrand Ave & Rutland Rd,40.6595,-73.95041,100
3585.06,4,Nostrand Ave & Rutland Rd,40.6595,-73.95041,300
3585.06,5,Nostrand Ave & Rutland Rd,40.6595,-73.95041,800
3585.06,6,Nostrand Ave & Rutland Rd,40.6595,-73.95041,500
3585.06,7,Nostrand Ave & Rutland Rd,40.6595,-73.95041,600
3585.06,8,Nostrand Ave & Rutland Rd,40.6595,-73.95041,400
3585.06,9,Nostrand Ave & Rutland Rd,40.6595,-73.95041,100
3585.06,10,Nostrand Ave & Rutland Rd,40.6595,-73.95041,600
3585.06,11,Nostrand Ave & Rutland Rd,40.6595,-73.95041,700
3585.06,12,Nostrand Ave & Rutland Rd,40.6595,-73.95041,600
3588.01,1,7 Ave & 20 St,40.659053,-73.98854,400
3588.01,2,7 Ave & 20 St,40.659053,-73.98854,200
3588.01,3,7 Ave & 20 St,40.659053,-73.98854,300
3588.01,4,7 Ave & 20 St,40.659053,-73.98854,600
3588.01,5,7 Ave & 20 St,40.659053,-73.98854,700
3588.01,6,7 Ave & 20 St,40.659053,-73.98854,1000
3588.01,7,7 Ave & 20 St,40.659053,-73.98854,900
3588.01,8,7 Ave & 20 St,40.659053,-73.98854,1100
3588.01,9,7 Ave & 20 St,40.659053,-73.98854,500
3588.01,10,7 Ave & 20 St,40.659053,-73.98854,600
3588.01,11,7 Ave & 20 St,40.659053,-73.98854,1200
3588.01,12,7 Ave & 20 St,40.659053,-73.98854,500
3593.01,2,Maple St & Flatbush Ave,40.66026,-73.96045,300
3593.01,3,Maple St & Flatbush Ave,40.66026,-73.96045,800
3593.01,4,Maple St & Flatbush Ave,40.66026,-73.96045,700
3593.01,5,Maple St & Flatbush Ave,40.66026,-73.96045,1000
3593.01,6,Maple St & Flatbush Ave,40.66026,-73.96045,1300
3593.01,7,Maple St & Flatbush Ave,40.66026,-73.96045,900
3593.01,8,Maple St & Flatbush Ave,40.66026,-73.96045,700
3593.01,9,Maple St & Flatbush Ave,40.66026,-73.96045,1300
3593.01,10,Maple St & Flatbush Ave,40.66026,-73.96045,1300
3593.01,11,Maple St & Flatbush Ave,40.66026,-73.96045,700
3593.01,12,Maple St & Flatbush Ave,40.66026,-73.96045,700
3593.1,4,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,500
3593.1,5,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1200
3593.1,6,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1300
3593.1,7,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1000
3593.1,8,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1200
3593.1,9,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1200
3593.1,10,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1300
3593.1,11,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,1800
3593.1,12,Flatbush Ave & Lincoln Rd,40.66131,-73.96091,800
3596.04,1,4 Ave & 26 St,40.660079,-73.998633,400
3596.04,2,4 Ave & 26 St,40.660079,-73.998633,300
3596.04,3,4 Ave & 26 St,40.660079,-73.998633,500
3596.04,4,4 Ave & 26 St,40.660079,-73.998633,300
3596.04,6,4 Ave & 26 St,40.660079,-73.998633,400
3596.04,7,4 Ave & 26 St,40.660079,-73.998633,400
3596.04,8,4 Ave & 26 St,40.660079,-73.998633,600
3596.04,9,4 Ave & 26 St,40.660079,-73.998633,800
3596.04,10,4 Ave & 26 St,40.660079,-73.998633,700
3596.04,11,4 Ave & 26 St,40.660079,-73.998633,100
3596.04,12,4 Ave & 26 St,40.660079,-73.998633,200
3599.01,2,Midwood St & Utica Ave,40.66124,-73.93164,100
3599.01,3,Midwood St & Utica Ave,40.66124,-73.93164,200
3599.01,5,Midwood St & Utica Ave,40.66124,-73.93164,400
3599.01,7,Midwood St & Utica Ave,40.66124,-73.93164,100
3599.01,8,Midwood St & Utica Ave,40.66124,-73.93164,100
3599.01,9,Midwood St & Utica Ave,40.66124,-73.93164,300
3599.01,10,Midwood St & Utica Ave,40.66124,-73.93164,200
3608.06,3,Maple St & Albany Ave,40.66155,-73.93974,100
3608.06,4,Maple St & Albany Ave,40.66155,-73.93974,100
3608.06,5,Maple St & Albany Ave,40.66155,-73.93974,500
3608.06,6,Maple St & Albany Ave,40.66155,-73.93974,800
3608.06,7,Maple St & Albany Ave,40.66155,-73.93974,500
3608.06,8,Maple St & Albany Ave,40.66155,-73.93974,700
3608.06,9,Maple St & Albany Ave,40.66155,-73.93974,500
3608.06,10,Maple St & Albany Ave,40.66155,-73.93974,400
3608.06,11,Maple St & Albany Ave,40.66155,-73.93974,300
3608.06,12,Maple St & Albany Ave,40.66155,-73.93974,300
3611.02,1,Prospect Park SW & 10 Ave,40.659945,-73.977504,800
3611.02,2,Prospect Park SW & 10 Ave,40.659945,-73.977504,300
3611.02,3,Prospect Park SW & 10 Ave,40.659945,-73.977504,600
3611.02,4,Prospect Park SW & 10 Ave,40.659945,-73.977504,800
3611.02,5,Prospect Park SW & 10 Ave,40.659945,-73.977504,1400
3611.02,6,Prospect Park SW & 10 Ave,40.659945,-73.977504,900
3611.02,7,Prospect Park SW & 10 Ave,40.659945,-73.977504,2100
3611.02,8,Prospect Park SW & 10 Ave,40.659945,-73.977504,1300
3611.02,9,Prospect Park SW & 10 Ave,40.659945,-73.977504,1000
3611.02,10,Prospect Park SW & 10 Ave,40.659945,-73.977504,900
3611.02,11,Prospect Park SW & 10 Ave,40.659945,-73.977504,700
3611.02,12,Prospect Park SW & 10 Ave,40.659945,-73.977504,500
3617.02,2,Maple St & New York Ave,40.66104,-73.94795,100
3617.02,3,Maple St & New York Ave,40.66104,-73.94795,200
3617.02,4,Maple St & New York Ave,40.66104,-73.94795,300
3617.02,6,Maple St & New York Ave,40.66104,-73.94795,300
3617.02,7,Maple St & New York Ave,40.66104,-73.94795,400
3617.02,8,Maple St & New York Ave,40.66104,-73.94795,200
3617.02,9,Maple St & New York Ave,40.66104,-73.94795,500
3617.02,10,Maple St & New York Ave,40.66104,-73.94795,500
3617.02,11,Maple St & New York Ave,40.66104,-73.94795,700
3617.02,12,Maple St & New York Ave,40.66104,-73.94795,400
3620.02,1,Windsor Pl & 8 Ave,40.660906,-73.983074,400
3620.02,2,Windsor Pl & 8 Ave,40.660906,-73.983074,500
3620.02,3,Windsor Pl & 8 Ave,40.660906,-73.983074,500
3620.02,4,Windsor Pl & 8 Ave,40.660906,-73.983074,300
3620.02,5,Windsor Pl & 8 Ave,40.660906,-73.983074,400
3620.02,6,Windsor Pl & 8 Ave,40.660906,-73.983074,900
3620.02,7,Windsor Pl & 8 Ave,40.660906,-73.983074,800
3620.02,8,Windsor Pl & 8 Ave,40.660906,-73.983074,1200
3620.02,9,Windsor Pl & 8 Ave,40.660906,-73.983074,500
3620.02,10,Windsor Pl & 8 Ave,40.660906,-73.983074,1200
3620.02,11,Windsor Pl & 8 Ave,40.660906,-73.983074,700
3620.02,12,Windsor Pl & 8 Ave,40.660906,-73.983074,300
3625.04,2,Bedford Ave & Maple St,40.66035,-73.95679,300
3625.04,3,Bedford Ave & Maple St,40.66035,-73.95679,100
3625.04,4,Bedford Ave & Maple St,40.66035,-73.95679,300
3625.04,5,Bedford Ave & Maple St,40.66035,-73.95679,200
3625.04,6,Bedford Ave & Maple St,40.66035,-73.95679,800
3625.04,7,Bedford Ave & Maple St,40.66035,-73.95679,300
3625.04,8,Bedford Ave & Maple St,40.66035,-73.95679,200
3625.04,9,Bedford Ave & Maple St,40.66035,-73.95679,300
3625.04,10,Bedford Ave & Maple St,40.66035,-73.95679,800
3625.04,11,Bedford Ave & Maple St,40.66035,-73.95679,200
3625.04,12,Bedford Ave & Maple St,40.66035,-73.95679,200
3625.07,2,Rogers Ave & Lincoln Rd,40.66127,-73.95352,100
3625.07,3,Rogers Ave & Lincoln Rd,40.66127,-73.95352,300
3625.07,4,Rogers Ave & Lincoln Rd,40.66127,-73.95352,400
3625.07,5,Rogers Ave & Lincoln Rd,40.66127,-73.95352,400
3625.07,6,Rogers Ave & Lincoln Rd,40.66127,-73.95352,800
3625.07,7,Rogers Ave & Lincoln Rd,40.66127,-73.95352,600
3625.07,8,Rogers Ave & Lincoln Rd,40.66127,-73.95352,1200
3625.07,9,Rogers Ave & Lincoln Rd,40.66127,-73.95352,800
3625.07,10,Rogers Ave & Lincoln Rd,40.66127,-73.95352,1300
3625.07,11,Rogers Ave & Lincoln Rd,40.66127,-73.95352,1200
3625.07,12,Rogers Ave & Lincoln Rd,40.66127,-73.95352,600
3628.11,1,6 Ave & 21 St,40.66016,-73.990974,700
3628.11,2,6 Ave & 21 St,40.66016,-73.990974,800
3628.11,3,6 Ave & 21 St,40.66016,-73.990974,1000
3628.11,4,6 Ave & 21 St,40.66016,-73.990974,1500
3628.11,5,6 Ave & 21 St,40.66016,-73.990974,1000
3628.11,6,6 Ave & 21 St,40.66016,-73.990974,1700
3628.11,7,6 Ave & 21 St,40.66016,-73.990974,2600
3628.11,8,6 Ave & 21 St,40.66016,-73.990974,1900
3628.11,9,6 Ave & 21 St,40.66016,-73.990974,800
3628.11,10,6 Ave & 21 St,40.66016,-73.990974,1900
3628.11,11,6 Ave & 21 St,40.66016,-73.990974,1300
3628.11,12,6 Ave & 21 St,40.66016,-73.990974,1300
3633.08,2,Lincoln Rd & Ocean Ave,40.6605,-73.9626,500
3633.08,3,Lincoln Rd & Ocean Ave,40.6605,-73.9626,1000
3633.08,4,Lincoln Rd & Ocean Ave,40.6605,-73.9626,2100
3633.08,5,Lincoln Rd & Ocean Ave,40.6605,-73.9626,2100
3633.08,6,Lincoln Rd & Ocean Ave,40.6605,-73.9626,2100
3633.08,7,Lincoln Rd & Ocean Ave,40.6605,-73.9626,1700
3633.08,8,Lincoln Rd & Ocean Ave,40.6605,-73.9626,3300
3633.08,9,Lincoln Rd & Ocean Ave,40.6605,-73.9626,2800
3633.08,10,Lincoln Rd & Ocean Ave,40.6605,-73.9626,2500
3633.08,11,Lincoln Rd & Ocean Ave,40.6605,-73.9626,1400
3633.08,12,Lincoln Rd & Ocean Ave,40.6605,-73.9626,1200
3639.04,3,Schenectady Ave & Maple St,40.66178,-73.93445,100
3639.04,5,Schenectady Ave & Maple St,40.66178,-73.93445,400
3639.04,6,Schenectady Ave & Maple St,40.66178,-73.93445,300
3639.04,7,Schenectady Ave & Maple St,40.66178,-73.93445,600
3639.04,8,Schenectady Ave & Maple St,40.66178,-73.93445,300
3639.04,9,Schenectady Ave & Maple St,40.66178,-73.93445,300
3639.04,10,Schenectady Ave & Maple St,40.66178,-73.93445,300
3639.04,11,Schenectady Ave & Maple St,40.66178,-73.93445,200
3639.04,12,Schenectady Ave & Maple St,40.66178,-73.93445,100
3648.06,3,Midwood St & Kingston Ave,40.66067,-73.94243,100
3648.06,4,Midwood St & Kingston Ave,40.66067,-73.94243,100
3648.06,5,Midwood St & Kingston Ave,40.66067,-73.94243,400
3648.06,6,Midwood St & Kingston Ave,40.66067,-73.94243,600
3648.06,7,Midwood St & Kingston Ave,40.66067,-73.94243,300
3648.08,9,Kingston Ave & E New York Ave,40.66219,-73.94293,400
3648.08,10,Kingston Ave & E New York Ave,40.66219,-73.94293,1000
3648.08,11,Kingston Ave & E New York Ave,40.66219,-73.94293,700
3648.08,12,Kingston Ave & E New York Ave,40.66219,-73.94293,500
3651.04,1,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3100
3651.04,2,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,2400
3651.04,3,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,2400
3651.04,4,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,5100
3651.04,5,West Drive & Prospect Park West,40.661063,-73.979453,300
3651.04,5,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,4700
3651.04,6,West Drive & Prospect Park West,40.661063,-73.979453,100
3651.04,6,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,6200
3651.04,7,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,6000
3651.04,8,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,6100
3651.04,9,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3800
3651.04,10,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3800
3651.04,11,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,2700
3651.04,12,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122,3600
3657.06,2,Sterling St & Nostrand Ave,40.66318,-73.95076,300
3657.06,3,Sterling St & Nostrand Ave,40.66318,-73.95076,200
3657.06,4,Sterling St & Nostrand Ave,40.66318,-73.95076,500
3657.06,5,Sterling St & Nostrand Ave,40.66318,-73.95076,600
3657.06,6,Sterling St & Nostrand Ave,40.66318,-73.95076,700
3657.06,7,Sterling St & Nostrand Ave,40.66318,-73.95076,600
3657.06,8,Sterling St & Nostrand Ave,40.66318,-73.95076,1100
3657.06,9,Sterling St & Nostrand Ave,40.66318,-73.95076,1000
3657.06,10,Sterling St & Nostrand Ave,40.66318,-73.95076,1800
3657.06,11,Sterling St & Nostrand Ave,40.66318,-73.95076,600
3657.06,12,Sterling St & Nostrand Ave,40.66318,-73.95076,400
3660.07,1,7 Ave & 17 St,40.66093779493168,-73.98680448532104,200
3660.07,3,7 Ave & 17 St,40.66093779493168,-73.98680448532104,600
3660.07,4,7 Ave & 17 St,40.66093779493168,-73.98680448532104,700
3660.07,5,7 Ave & 17 St,40.66093779493168,-73.98680448532104,600
3660.07,6,7 Ave & 17 St,40.66093779493168,-73.98680448532104,500
3660.07,7,7 Ave & 17 St,40.66093779493168,-73.98680448532104,800
3660.07,8,7 Ave & 17 St,40.66093779493168,-73.98680448532104,900
3660.07,9,7 Ave & 17 St,40.66093779493168,-73.98680448532104,900
3660.07,10,7 Ave & 17 St,40.66093779493168,-73.98680448532104,1400
3660.07,11,7 Ave & 17 St,40.66093779493168,-73.98680448532104,600
3660.07,12,7 Ave & 17 St,40.66093779493168,-73.98680448532104,300
3665.06,1,Sterling St & Bedford Ave,40.6627059,-73.9569115,200
3665.06,2,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,3,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,4,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,5,Sterling St & Bedford Ave,40.6627059,-73.9569115,700
3665.06,6,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,7,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,8,Sterling St & Bedford Ave,40.6627059,-73.9569115,1000
3665.06,9,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3665.06,10,Sterling St & Bedford Ave,40.6627059,-73.9569115,1100
3665.06,11,Sterling St & Bedford Ave,40.6627059,-73.9569115,600
3665.06,12,Sterling St & Bedford Ave,40.6627059,-73.9569115,300
3668.04,1,21 St & 4 Ave,40.662584,-73.995554,500
3668.04,2,21 St & 4 Ave,40.662584,-73.995554,1100
3668.04,3,21 St & 4 Ave,40.662584,-73.995554,900
3668.04,4,21 St & 4 Ave,40.662584,-73.995554,800
3668.04,5,21 St & 4 Ave,40.662584,-73.995554,700
3668.04,6,21 St & 4 Ave,40.662584,-73.995554,700
3668.04,7,21 St & 4 Ave,40.662584,-73.995554,1000
3668.04,8,21 St & 4 Ave,40.662584,-73.995554,1400
3668.04,9,21 St & 4 Ave,40.662584,-73.995554,1200
3668.04,10,21 St & 4 Ave,40.662584,-73.995554,500
3668.04,11,21 St & 4 Ave,40.662584,-73.995554,500
3668.04,12,21 St & 4 Ave,40.662584,-73.995554,700
3680.04,2,E New York Ave & Troy Ave,40.66227,-73.93762,100
3680.04,3,E New York Ave & Troy Ave,40.66227,-73.93762,300
3680.04,4,E New York Ave & Troy Ave,40.66227,-73.93762,200
3680.04,5,E New York Ave & Troy Ave,40.66227,-73.93762,200
3680.04,7,E New York Ave & Troy Ave,40.66227,-73.93762,200
3680.04,8,E New York Ave & Troy Ave,40.66227,-73.93762,600
3680.04,9,E New York Ave & Troy Ave,40.66227,-73.93762,300
3680.04,10,E New York Ave & Troy Ave,40.66227,-73.93762,600
3680.04,11,E New York Ave & Troy Ave,40.66227,-73.93762,300
3680.04,12,E New York Ave & Troy Ave,40.66227,-73.93762,500
3688.06,9,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,100
3688.06,10,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,500
3688.06,11,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,400
3688.06,12,Brooklyn Ave & Lefferts Ave,40.662564,-73.945565,600
3696.05,1,Rogers Ave & Sterling St,40.6630619,-73.9538746,700
3696.05,2,Rogers Ave & Sterling St,40.6630619,-73.9538746,500
3696.05,3,Rogers Ave & Sterling St,40.6630619,-73.9538746,600
3696.05,4,Rogers Ave & Sterling St,40.6630619,-73.9538746,100
3696.05,5,Rogers Ave & Sterling St,40.6630619,-73.9538746,500
3696.05,6,Rogers Ave & Sterling St,40.6630619,-73.9538746,800
3696.05,7,Rogers Ave & Sterling St,40.6630619,-73.9538746,900
3696.05,8,Rogers Ave & Sterling St,40.6630619,-73.9538746,700
3696.05,9,Rogers Ave & Sterling St,40.6630619,-73.9538746,600
3696.05,10,Rogers Ave & Sterling St,40.6630619,-73.9538746,700
3696.05,11,Rogers Ave & Sterling St,40.6630619,-73.9538746,300
3696.05,12,Rogers Ave & Sterling St,40.6630619,-73.9538746,200
3699.07,1,17 St & 5 Ave,40.663493,-73.991007,1300
3699.07,2,17 St & 5 Ave,40.663493,-73.991007,300
3699.07,3,17 St & 5 Ave,40.663493,-73.991007,1100
3699.07,4,17 St & 5 Ave,40.663493,-73.991007,700
3699.07,5,17 St & 5 Ave,40.663493,-73.991007,1000
3699.07,6,17 St & 5 Ave,40.663493,-73.991007,1900
3699.07,7,17 St & 5 Ave,40.663493,-73.991007,900
3699.07,8,17 St & 5 Ave,40.663493,-73.991007,1900
3699.07,9,17 St & 5 Ave,40.663493,-73.991007,1700
3699.07,10,17 St & 5 Ave,40.663493,-73.991007,1800
3699.07,11,17 St & 5 Ave,40.663493,-73.991007,1300
3699.07,12,17 St & 5 Ave,40.663493,-73.991007,1200
3704.01,5,Washington Ave & Empire Blvd,40.66314,-73.9605695,800
3704.01,6,Washington Ave & Empire Blvd,40.66314,-73.9605695,300
3704.01,7,Washington Ave & Empire Blvd,40.66314,-73.9605695,600
3704.01,8,Washington Ave & Empire Blvd,40.66314,-73.9605695,1100
3704.01,9,Washington Ave & Empire Blvd,40.66314,-73.9605695,1400
3704.01,10,Washington Ave & Empire Blvd,40.66314,-73.9605695,1300
3704.01,11,Washington Ave & Empire Blvd,40.66314,-73.9605695,800
3704.01,12,Washington Ave & Empire Blvd,40.66314,-73.9605695,400
